,Date,Title,Label
701,2012-05-24,셀트리온단백질Ａ크로마토그래피정제법관련특허권취득,1
702,2012-05-25,코스닥메모25일무상기준일셀트리온,1
703,2012-05-25,셀트리온82상승외국인대규모매수,1
704,2012-05-25,스팟셀트리온5대강세1320,2
705,2012-05-25,바이오시밀러나온다셀트리온외인러브콜에강세,2
706,2012-05-25,정부지원에힘받은바이오株셀트리온메디포스트급등,2
707,2012-05-27,지난주코스닥시장외국인셀트리온매수안랩매도,1
708,2012-05-28,마켓포인트5월넷째주코스닥외국인순매수1위셀트리온,2
709,2012-05-28,마켓포인트5월넷째주코스닥개인순매수1위셀트리온,2
710,2012-05-29,특징주자사주매입착수셀트리온급등,2
711,2012-05-29,특징주셀트리온급등‥금융위공매도엄정대처,2
712,2012-05-29,셀트리온지금사도되나실적못미치면공매도에재폭락우려,0
713,2012-05-29,코스닥상승출발셀트리온김두관株급등,2
714,2012-05-29,특징주셀트리온자사주매입시작급등,2
715,2012-05-29,코스닥376p오른46616셀트리온강세,2
716,2012-05-29,특징주자사주매입하는셀트리온급등,2
717,2012-05-29,특징주셀트리온자사주매입개시이틀째급등,2
718,2012-05-29,특징주셀트리온강세금융당국공매도강력대처,2
719,2012-05-29,생생코스닥셀트리온11대급등코스닥강세,2
720,2012-05-29,김석동효과셀트리온급등,2
721,2012-05-29,종목Plus셀트리온11급등최고가경신,2
722,2012-05-29,특징주셀트리온자사주매입급등,2
723,2012-05-29,특징주셀트리온자사주매입에강세,2
724,2012-05-29,100대지점추천악성공매도정리셀트리온추천,2
725,2012-05-29,코스닥시황코스닥이틀연속상승셀트리온급등,2
726,2012-05-29,특징주공매도강력대처셀트리온사흘째↑,2
727,2012-05-29,특징주셀트리온공매도강력대응”소식에급등,2
728,2012-05-29,코스닥이틀째상승470회복셀트리온급등,2
729,2012-05-29,셀트리온권리락이후주가씽씽,1
730,2012-05-29,코스닥시황셀트리온759상승,1
731,2012-05-29,김석동효과셀트리온사흘째펄펄,2
732,2012-05-29,셀트리온4일연속상승,1
733,2012-05-29,종목포커스셀트리온공매도강력대처방침에↑,2
734,2012-05-29,호재백화점셀트리온연일강세,2
735,2012-05-30,셀트리온제약CTP13허가시주가모멘텀확보교보,1
736,2012-05-30,파죽지세셀트리온제3공장금년말첫삽,1
737,2012-05-30,HotLine코스닥셀트리온좋아보이면셀트리온제약사라,1
738,2012-05-30,셀트리온좋아보이면셀트리온제약사라,1
739,2012-05-30,셀트리온이좋아보인다면셀트리온제약을사라,1
740,2012-05-30,특징주셀트리온제약증권사호평에3↑,2
741,2012-05-30,특징주셀트리온제약강세‥관절염치료제수혜,2
742,2012-05-30,종목Plus셀트리온강세에서1하락전환,0
743,2012-05-30,종목Plus셀트리온제약셀트리온쉬어도훨훨,1
744,2012-05-30,셀트리온홀딩스스톡옵션행사로셀트리온지분감소,1
745,2012-05-30,셀트리온임원스톡옵션행사로최대주주등지분↑,2
746,2012-05-31,녹십자유한양행셀트리온제약3총사주목,2
747,2012-05-31,HotLine코스닥제약업2분기가바닥셀트리온등최선호주,0
748,2012-05-31,셀트리온임원들이무더기스톱옵션행사나선까닭은,1
749,2012-05-31,셀트리온임직원무더기스톡옵션행사왜무상증자물량받기위한포석,1
750,2012-05-31,셀트리온화장품업체인수한다,1
751,2012-05-31,셀트리온그룹차원에서화장품사업진출검토,2
752,2012-05-31,셀트리온화장품업체인수검토,1
753,2012-06-01,셀트리온화장품업체인수설조회공시,1
754,2012-06-01,셀트리온에화장품업체인수설조회공시,1
755,2012-06-01,셀트리온화장품업체인수설조회공시요구,1
756,2012-06-01,공시셀트리온화장품업체인수설조회공시요구받아,1
757,2012-06-01,거래소셀트리온화장품업체인수설조회공시요구,1
758,2012-06-01,조회공시셀트리온화장품업체인수관련보도관련,1
759,2012-06-01,셀트리온화장품업체인수설관련조회공시,1
760,2012-06-01,셀트리온화장품업체인수관련조회공시,1
761,2012-06-01,생생코스닥셀트리온，화장품업체인수관련보도조회공시요구,1
762,2012-06-01,공시셀트리온에화장품업체인수설조회공시요구,1
763,2012-06-01,특징주코리아나셀트리온으로피인수기대감에상한가,2
764,2012-06-01,특징주코리아나셀트리온피인수說급등,2
765,2012-06-01,특징주코리아나셀트리온피인수기대감에上,2
766,2012-06-01,특징주셀트리온에인수코리아나한국화장품상한가,2
767,2012-06-01,종목Plus셀트리온화장품업체인수한다후보군上,2
768,2012-06-01,셀트리온화장품사업진출검토중초기단계”,2
769,2012-06-01,특징주코리아나한국화장품등上셀트리온에인수될까,2
770,2012-06-01,특징주셀트리온화장품업체인수설에관련주급등,2
771,2012-06-01,특징주화장품株급등셀트리온피인수說,2
772,2012-06-01,특징주코리아나셀트리온에인수되나,1
773,2012-06-01,공시셀트리온화장품업체인수관련보도가사실,1
774,2012-06-01,셀트리온화장품사인수화장품주대거상한가,2
775,2012-06-01,특징주화장품株셀트리온피인수기대감에줄줄이급등,2
776,2012-06-01,특징주화장품株급등‥셀트리온인수설,2
777,2012-06-01,특징주화장품주셀트리온피인수기대감에급등,2
778,2012-06-01,한국화장품셀트리온인수후보上,2
779,2012-06-01,특징주셀트리온화장품업체피인수설에상승세,2
780,2012-06-01,코스닥상승출발셀트리온안랩강세,2
781,2012-06-01,특징주화장품株상한가셀트리온피인수기대,2
782,2012-06-01,현장포커스셀트리온화장품업체인수,1
783,2012-06-01,공시셀트리온화장품업체인수여부조회공시요구,1
784,2012-06-01,특징주코리아나가격제한폭까지급등‥셀트리온피인수설,1
785,2012-06-01,HotLine코스닥코리아나셀트리온화장품주인수설에↑,2
786,2012-06-01,특징주코리아나가격제한폭까지급등‥셀트리온피인수설,1
787,2012-06-01,셀트리온문어발식확장우려,0
788,2012-06-01,공시거래소셀트리온에화장품업체인수관련조회공시,1
789,2012-06-01,셀트리온화장품업체인수사실무근,1
790,2012-06-01,셀트리온화장품업체인수설사실무근,1
791,2012-06-01,셀트리온화장품업체인수설사실무근,1
792,2012-06-01,셀트리온화장품업체인수설사실무근,1
793,2012-06-01,공시셀트리온화장품업체인수보도사실무근,1
794,2012-06-01,셀트리온화장품업체인수사실무근,1
795,2012-06-01,특징주셀트리온부인코리아나상승폭축소,1
796,2012-06-01,1일오전공시셀트리온화장품사인수관련조회공시등,1
797,2012-06-01,셀트리온화장품업체인수사실무근상보,1
798,2012-06-01,공시셀트리온화장품업체인수설사실무근,1
799,2012-06-01,셀트리온화장품회사인수설사실무근,1
800,2012-06-01,조회답변셀트리온화장품인수보도사실무근”,1
801,2012-06-01,생생코스닥셀트리온화장품업체인수설사실무근,1
802,2012-06-01,셀트리온화장품업체인수사실무근”,1
803,2012-06-01,셀트리온화장품업체인수설사실무근,1
804,2012-06-01,특징주셀트리온화장품업체인수사실무근코리아나上6,2
805,2012-06-01,공시셀트리온화장품업체인수사실무근,1
806,2012-06-01,종목Plus셀트리온화장품업체인수사실무근상승폭반납,1
807,2012-06-01,셀트리온화장품업체인수설사실무근,1
808,2012-06-01,특징주셀트리온사실무근응답화장품株실망,1
809,2012-06-01,특징주화장품株상승폭반납셀트리온피인수說부인,1
810,2012-06-01,이슈주분석셀트리온화장품사업검토성공가능성은,2
811,2012-06-01,셀트리온화장품사인수설부인속한국화장품제조上복귀,2
812,2012-06-01,셀트리온화장품업체인수안해화장품株미끌,1
813,2012-06-01,특징주셀트리온에울고웃은화장품주투자자들,2
814,2012-06-01,MA루머단골코리아나한국화장품이번엔셀트리온인수설에출렁,1
815,2012-06-01,1일오후공시셀트리온화장품사인수사실무근등,1
816,2012-06-01,코스닥가까스로상승셀트리온은하락전환,0
817,2012-06-01,이슈따라잡기셀트리온화장품株인수설이음모,1
818,2012-06-01,셀트리온비중높은펀드급락장서웃었다,0
819,2012-06-01,화장품업체인수사실무근셀트리온조회공시답변,1
820,2012-06-01,셀트리온화장품업체인수설사실무근,1
821,2012-06-02,삼성동아셀트리온송도삼강구도형성,1
822,2012-06-02,위클리핫싸보이나셀트리온권리락이후상승세,2
823,2012-06-03,마켓포인트코스닥외국인주간순매도1위셀트리온,2
824,2012-06-03,마켓포인트코스닥개인주간순매수1위셀트리온,2
825,2012-06-04,특징주셀트리온화장품社인수부인에도한국화장품제조는급등세지속,2
826,2012-06-04,특징주한국화장품제조셀트리온인수부인에도↑,2
827,2012-06-04,지점종목추천주간결산셀트리온10수익률톱,1
828,2012-06-04,셀트리온화장품사업진출,2
829,2012-06-06,셀트리온바이오시밀러시대공식선언,1
830,2012-06-06,셀트리온세계첫항체시밀러동등성입증공식발표,1
831,2012-06-06,셀트리온항체시밀러임상결과살펴보니,1
832,2012-06-06,셀트리온세계공식학회에바이오시밀러결과발표,1
833,2012-06-06,셀트리온항체바이오시밀러동등성입증,1
834,2012-06-06,셀트리온바이오시밀러약효확인,1
835,2012-06-06,셀트리온바이오시밀러시대열었다,1
836,2012-06-06,셀트리온바이오시밀러효능확인,1
837,2012-06-06,셀트리온항체바이오복제약，오리지널과동등한결과입증,1
838,2012-06-06,셀트리온항체바이오시밀러시대열었다,1
839,2012-06-06,셀트리온세계공식학회서바이오시밀러동등성인정,1
840,2012-06-06,셀트리온항체바이오시밀러효능입증,1
841,2012-06-07,셀트리온세계첫항체시밀러동등성입증,1
842,2012-06-07,셀트리온바이오시밀러시장선점가능성우리證,1
843,2012-06-07,표셀트리온등코스닥자사주신청내역7일,1
844,2012-06-07,셀트리온항체바이오시밀러최초개발선언우리證,2
845,2012-06-07,셀트리온관절염신약허가가능성한층높여우리증권,1
846,2012-06-07,셀트리온바이오업종최우선선호주우리,1
847,2012-06-07,셀트리온바이오시밀러선점가능성↑목표가4만원우리證,2
848,2012-06-07,HotLine코스닥셀트리온동등성공식입증목표주가재조정,2
849,2012-06-07,셀트리온바이오시밀러개발성공최선호주,2
850,2012-06-07,뉴스셀트리온바이오시밀러임상시험결과공개,1
851,2012-06-07,HotLine인뎁스셀트리온세계첫항체바이오시밀러동등성입증,1
852,2012-06-07,특징주셀트리온바이오시밀러동등성공식발표↑,2
853,2012-06-07,특징주셀트리온바이오시밀러효능확인강세,2
854,2012-06-07,특징주셀트리온상승세바이오시밀러동등성공식입증,2
855,2012-06-07,셀트리온세계최초항체바이오시밀러개발성공우리투자증권,2
856,2012-06-07,특징주셀트리온바이오시밀러효능인정소식에강세,2
857,2012-06-07,종목Plus셀트리온바이오시밀러최초개발강세,2
858,2012-06-07,셀트리온바이오시밀러효과에강세,2
859,2012-06-07,특징주셀트리온오름세‥류마티즘관절염치료제임상시험성공,2
860,2012-06-07,fn톡톡셀트리온유럽서항체바이오시밀러효능입증에강세,2
861,2012-06-07,현장확신을증거로셀트리온보는눈이달라졌다,1
862,2012-06-07,HotLine코스닥셀트리온제약형님덕분에11급등,2
863,2012-06-07,셀트리온바이오시밀러약효동등성확인,1
864,2012-06-07,특징주셀트리온항체바이오시밀러최초개발↑,2
865,2012-06-07,톡톡뉴스지금주식사라던데싼매력셀트리온노려볼까,1
866,2012-06-07,톡톡뉴스지금주식사라던데싼매력셀트리온노려볼까,1
867,2012-06-07,셀트리온바이오시밀러임상시험결과공개,1
868,2012-06-07,심층분석셀트리온화려한부활바이오株탄력받나,1
869,2012-06-07,KOSDAQ100UP셀트리온제약,1
870,2012-06-07,폭락장에서셀트리온이효자였네,0
871,2012-06-07,셀트리온주가상승이유있었네”,1
872,2012-06-07,바이오주셀트리온타고주도주재부상,2
873,2012-06-07,셀트리온효과로바이오株작년영광재현할수있을까,2
874,2012-06-07,무상증자의힘셀트리온상한가이어신성이엔지키스톤선방,1
875,2012-06-07,취재수첩셀트리온최초보다최고노려라,2
876,2012-06-07,셀트리온덕분에바이오주동반강세,2
877,2012-06-07,셀트리온류마티스관절염복제약임상통과,2
878,2012-06-08,표셀트리온등코스닥자사주신청내역8일,1
879,2012-06-08,종목돋보기셀트리온전쟁선포후70올랐는데,1
880,2012-06-08,스팟셀트리온하락폭4확대1140,0
881,2012-06-08,공매도와전쟁셀트리온단기급등부담되나종합,2
882,2012-06-08,코스닥시황셀트리온5이상떨어져,1
883,2012-06-10,헝가리제약사셀트리온의바이오시밀러기대크다,2
884,2012-06-10,서정진셀트리온회장못할거라했던일해냈다,1
885,2012-06-11,셀트리온꿈이현실로,1
886,2012-06-11,표셀트리온등코스닥자사주신청내역11일,1
887,2012-06-11,셀트리온바이오시밀러임상결과굿현대,1
888,2012-06-11,리포트셀트리온중장기투자매력높다”현대證,2
889,2012-06-11,셀트리온관절염치료바이오시밀러안전입증현대,1
890,2012-06-11,셀트리온오리지널제품과동등성입증현대證,1
891,2012-06-11,셀트리온임상결과발표로투자매력↑현대證,2
892,2012-06-11,HotLine코스닥셀트리온하반기본격적인마케팅돌입,1
893,2012-06-11,특징주셀트리온오리지널제품과의동등성입증에도약세,1
894,2012-06-11,특징주셀트리온바이오시밀러약효인정에도약세,1
895,2012-06-11,스팟셀트리온11시부터매수세증가상승전환1120,2
896,2012-06-11,높은시장점유율한국사이버결제VS매출급증기대셀트리온제약,2
897,2012-06-12,표셀트리온등코스닥자사주신청내역12일,1
898,2012-06-12,셀트리온CTP13에대한업계관심↑우리,2
899,2012-06-12,셀트리온바이오시밀러자체개발본격화긍정적동양證,2
900,2012-06-12,셀트리온해외에서도주목목표가3만9천원동양證,2
901,2012-06-12,셀트리온성공적인국제무대데뷔와무증반영동양,2
902,2012-06-12,셀트리온EULAR참석결과는동양證,1
903,2012-06-12,셀트리온성공적인국제무대데뷔동양,2
904,2012-06-12,셀트리온바이오시밀러의가능성목격신영증권,1
905,2012-06-12,셀트리온3거래일만에강세,2
906,2012-06-12,종목Plus셀트리온해외에서도주목사흘만에반등,2
907,2012-06-12,특징주셀트리온하락장서증권사잇따른호평에↑,2
908,2012-06-12,특징주셀트리온증권사호평에사흘만에↑,2
909,2012-06-12,fn톡톡셀트리온증권사호평에사흘만에반등,2
910,2012-06-12,특징주셀트리온증권사호평에사흘만에반등,2
911,2012-06-12,열린시장체크업다음셀트리온,1
912,2012-06-12,이슈주분석셀트리온세계가인정한기술력,1
913,2012-06-12,이슈통셀트리온국제무대화려한데뷔투자전략은,2
914,2012-06-13,㈜셀트리온단독경보형감지기500대기증,1
915,2012-06-14,생생코스피화장품관련주급등세셀트리온인수부인불구한국화장품한국화장품제조이틀째상한가,2
916,2012-06-14,생생코스피화장품관련주급등세셀트리온인수부인불구한국화장품제조이틀째상한가,2
917,2012-06-15,표셀트리온등코스닥자사주신청내역15일,1
918,2012-06-15,HotLine코스피녹십자유한양행셀트리온최선호주,1
919,2012-06-15,종목Plus셀트리온사흘째하락바이오株약세,0
920,2012-06-17,마켓포인트코스닥외국인주간순매수1위셀트리온,2
921,2012-06-17,마켓포인트코스닥기관주간순매도1위셀트리온,2
922,2012-06-17,마켓포인트코스닥개인주간순매도1위셀트리온,2
923,2012-06-18,업종은電車종목은삼성電셀트리온,1
924,2012-06-18,혁신형제약기업녹십자셀트리온등43사무더기선정,1
925,2012-06-18,정부녹십자셀트리온등혁신형제약기업43사선정,1
926,2012-06-18,셀트리온등43개사혁신형제약기업,1
927,2012-06-18,동아제약종근당셀트리온등43곳혁신형제약기업,1
928,2012-06-19,표셀트리온등코스닥자사주신청내역19일,1
929,2012-06-20,미국바이오2012삼성셀트리온을엿보다,1
930,2012-06-20,셀트리온효율적단백질생산특허취득,1
931,2012-06-20,셀트리온고발현세포주의선별방법특허권취득,1
932,2012-06-20,셀트리온목적단백질고발현세포주선별방법특허,1
933,2012-06-20,셀트리온세포주선별방법특허권취득,1
934,2012-06-20,공시셀트리온단백질고발현세포주의선별방법관련특허취득,1
935,2012-06-20,공시셀트리온목적단백질고발현세포주선별법특허,1
936,2012-06-20,＜생생코스닥＞셀트리온고발현세포주선별방법특허권취득,1
937,2012-06-20,셀트리온단백질고발현세포주선별방법특허권취득,1
938,2012-06-21,삼영홀딩스셀트리온출신2대주주등극바이오진출,2
939,2012-06-22,표셀트리온등코스닥자사주신청내역22일,1
940,2012-06-24,셀트리온본사공장오창에새둥지,1
941,2012-06-25,표셀트리온등코스닥자사주신청내역25일,1
942,2012-06-25,미국바이오2012셀트리온바이오시밀러품목허가초읽기,1
943,2012-06-26,스팟셀트리온3만원선하회130,1
944,2012-06-27,fn톡톡셀트리온신주상장부담에3만원선내줘,1
945,2012-06-27,특징주셀트리온5770만주상장부담에하락,0
946,2012-06-27,종목Plus셀트리온3대하락,0
947,2012-06-27,셀트리온무상증자물량부담에하락세,0
948,2012-06-27,잘나가던코스닥셀트리온부진에동반약세,0
949,2012-06-27,코스닥시황셀트리온48떨어져,1
950,2012-06-27,이슈따라잡기셀트리온급락에코스닥휘청,0
951,2012-06-27,셀트리온무상증자신주부담에하락,0
952,2012-06-28,특징주셀트리온4일만에반등시도,2
953,2012-06-28,종목Plus셀트리온5거래일만에반등,2
954,2012-06-28,셀트리온5거래일만에1대반등,2
955,2012-06-28,특징주셀트리온물량부담딛고엿새만에↑,2
956,2012-06-28,코스닥상승세셀트리온엿새만에반등,2
957,2012-06-28,특징주셀트리온5거래일만에반등성공,2
958,2012-06-28,특징주셀트리온엿새만에반등,2
959,2012-06-28,특징주셀트리온물량부담극복강세,2
960,2012-06-28,특징주셀트리온5거래일만에반등,2
961,2012-06-29,fn톡톡무상증자신주상장셀트리온시총다시5조원대로,1
962,2012-06-29,종목Plus셀트리온오후들어강세전환,2
963,2012-06-29,셀트리온시총5조회복，무상증자물량부담해소,2
964,2012-07-02,스팟셀트리온약세전환1040,0
965,2012-07-02,종목이슈셀트리온미건보개혁법합헌결정수혜보나,2
966,2012-07-03,스팟셀트리온골드만창구매도3만원하회930,1
967,2012-07-03,대박90분종목상담셀트리온,2
968,2012-07-03,종목Plus셀트리온골드만삭스창구매도2대하락,0
969,2012-07-04,셀트리온급등후긴조정장단기반등전망불투명,2
970,2012-07-09,셀트리온제약바이오시밀러신약허가모멘텀한화,1
971,2012-07-09,종목Plus셀트리온제약바이오시밀러시너지기대강세,2
972,2012-07-10,fn톡톡셀트리온장초반강세7거래일만에상승시도,2
973,2012-07-10,김브라이언전셀트리온수석부사장삼영홀딩스와관련없다,1
974,2012-07-10,종목카운슬러셀트리온,1
975,2012-07-11,fn톡톡셀트리온8거래일만에급등6대강세,2
976,2012-07-11,종목Plus셀트리온추가상장후첫반등6대상승,2
977,2012-07-11,특징주셀트리온장초반7대급등,2
978,2012-07-11,특징주셀트리온8일만에반등,2
979,2012-07-11,특징주셀트리온무상증자불량소화5대급등,2
980,2012-07-11,코스닥시황셀트리온363올라,1
981,2012-07-15,마켓포인트코스닥주간외국인순매도1위셀트리온,2
982,2012-07-19,생생코스피불혹不惑을앞둔대한민국투자기회는오스템임플란트셀트리온CJ제일제당GS리테일등수혜기대,2
983,2012-07-23,셀트리온국내첫항체바이오시밀러결실,1
984,2012-07-23,셀트리온바이오시밀러식약청허가획득1보,2
985,2012-07-23,셀트리온바이오시밀러램시마품목허가,1
986,2012-07-23,셀트리온식약청으로부터항체바이오시밀러허가획득,2
987,2012-07-23,특징주셀트리온바이어시밀러허가로급등,2
988,2012-07-23,식약청셀트리온관절염치료제램시마허가,1
989,2012-07-23,속보셀트리온바이오시밀러식약청허가받아,1
990,2012-07-23,코스닥바이오시밀러허가셀트리온급등,2
991,2012-07-23,셀트리온항체바이오시밀러램시마허가획득,2
992,2012-07-23,fn톡톡셀트리온관절염치료제시판허가소식에급등,2
993,2012-07-23,셀트리온바이오시밀러국내첫허가,1
994,2012-07-23,특징주셀트리온바이오시밀러품목허가에급등,2
995,2012-07-23,특징주셀트리온바이오시밀러국내판매허가5↑,2
996,2012-07-23,특징주셀트리온급등자기면역치료제국내판매허가,2
997,2012-07-23,셀트리온항체바이오시밀러품목허가획득,2
998,2012-07-23,셀트리온바이오시밀러세계첫시판허가,1
999,2012-07-23,셀트리온세계최초항체바이오시밀러허가획득,2
1000,2012-07-23,셀트리온바이오시밀러램시마품목허가상보,1
1001,2012-07-23,셀트리온램시마품목허가항체바이오시밀러국내최초,1
1002,2012-07-23,종목Plus셀트리온바이오시밀러허가호재에급등,2
1003,2012-07-23,램시마허가소식에셀트리온주가급상승,1
1004,2012-07-23,특징주셀트리온바이오시밀러첫허가에강세,2
1005,2012-07-23,코스닥하락출발셀트리온만급등,0
1006,2012-07-23,특징주셀트리온바이오시밀러허가획득소식에강세,2
1007,2012-07-23,특징주셀트리온세계최초바이오시밀러허가획득에↑,2
1008,2012-07-23,특징주셀트리온강세‥바이오시밀러판매허가,2
1009,2012-07-23,HotLine코스닥셀트리온바이오시밀러품목허가에5↑,2
1010,2012-07-23,생생코스닥셀트리온바이오시밀러램시마제품허가획득주가4↑,2
1011,2012-07-23,셀트리온세계최초항체바이오시밀러허가획득,2
1012,2012-07-23,셀트리온램시마바이오시밀러첫시판허가상보,1
1013,2012-07-23,특징주셀트리온강세바이오시밀러식약청허가,2
1014,2012-07-23,특징주셀트리온강세세계첫바이오시밀러시판허가,2
1015,2012-07-23,셀트리온바이오시밀러허가소식에3대급등,2
1016,2012-07-23,특징주셀트리온바이오시밀러허가획득에↑,2
1017,2012-07-23,셀트리온세계최초바이오시밀러램시마주승인,2
1018,2012-07-23,UPDOWN판매허가셀트리온↑실적우려감현대중공업↓,0
1019,2012-07-23,UPDOWN판매허가셀트리온↑실적우려감현대중공업↓,0
1020,2012-07-23,셀트리온세계최초항체바이오시밀러제품허가획득,2
1021,2012-07-23,셀트리온세계최초바이오시밀러품목허가,1
1022,2012-07-23,셀트리온항체바이오시밀러첫획득,2
1023,2012-07-23,셀트리온램시마45년간28조시장독점적지위가능,1
1024,2012-07-23,셀트리온바이오시밀러허가획득세계최초,2
1025,2012-07-23,셀트리온세계최초항체바이오시밀러허가획득,2
1026,2012-07-23,이슈통셀트리온램시마효과이어질까,2
1027,2012-07-23,코스닥털썩초반잘나가던셀트리온도후퇴,1
1028,2012-07-23,셀트리온사흘연속상승행진,1
1029,2012-07-23,셀트리온서정진회장비보험환자도저가에약쓸수있도록협의할것,1
1030,2012-07-23,특징주마감셀트리온거래량폭발사흘째상승,1
1031,2012-07-23,셀트리온세계첫항체바이오시밀러허가획득램시마1조∼2조원매출기대,2
1032,2012-07-23,셀트리온바이오시밀러램시마식약청승인,2
1033,2012-07-23,셀트리온관절염치료바이오시밀러세계최초개발,2
1034,2012-07-23,셀트리온세계첫항체바이오시밀러허가,1
1035,2012-07-23,셀트리온바이오시밀러첫허가7개업체8개바이오시밀러임상시험,1
1036,2012-07-23,셀트리온바이오시밀러첫허가관절염환자부담年50만원줄어의약품업계지각변동,1
1037,2012-07-23,셀트리온바이오시밀러첫허가많은환자치료받게리펀드제도검토,1
1038,2012-07-23,항체바이오시밀러식약청첫허가셀트리온서정진회장,1
1039,2012-07-23,셀트리온항체바이오시밀러허가,1
1040,2012-07-23,셀트리온바이오시밀러세계최초판매승인,2
1041,2012-07-23,국내제약계첫바이오시밀러탄생식약청셀트리온관절염치료제램시마주허가,1
1042,2012-07-23,셀트리온세계최초항체바이오시밀러획득,2
1043,2012-07-23,대장株셀트리온대형호재불구바이오관련株는침묵,1
1044,2012-07-23,셀트리온바이오시밀러첫허가관절염약값부담절감,1
1045,2012-07-24,셀트리온항체치료제램시마식약청제품허가의미,1
1046,2012-07-24,셀트리온세계첫항체바이오시밀러허가획득,2
1047,2012-07-24,셀트리온바이오시밀러시대열다과제는,1
1048,2012-07-24,셀트리온램시마국내시판허가획득,2
1049,2012-07-24,셀트리온글로벌시장진출가능성높다현대證,2
1050,2012-07-24,셀트리온램사마허가로실적가시성↑현대,2
1051,2012-07-24,셀트리온램시마국내제품승인마케팅차별화현대證,2
1052,2012-07-24,셀트리온램시마판매허가실적전망긍정현대,2
1053,2012-07-24,셀트리온세계최초바이오시밀러램시마로실적증대매수현대證,1
1054,2012-07-24,셀트리온램시마국내시판허가획득현대,2
1055,2012-07-24,셀트리온램시마글로벌시장순차적으로출시,2
1056,2012-07-24,셀트리온글로벌바이오산업지각변동예고우리證,1
1057,2012-07-24,현대證셀트리온램시마글로벌시장공략할것,1
1058,2012-07-24,리포트셀트리온램시마국내시판허가획득현대證,2
1059,2012-07-24,셀트리온바이오시밀러첫허가관절염약값부담절감,1
1060,2012-07-24,셀트리온바이오시밀러첫허가관절염약값부담절감,1
1061,2012-07-24,셀트리온글로벌바이오시밀러시장선점기대감우리,2
1062,2012-07-24,셀트리온실적증가가시화현대,2
1063,2012-07-24,제약업종비중확대해야녹십자셀트리온추천신영,1
1064,2012-07-24,셀트리온글로벌바이오산업지각변동매수우리투자證,2
1065,2012-07-24,가능성을현실로셀트리온바이오시밀러시대열다,1
1066,2012-07-24,HotLine인뎁스바이오업계셀트리온에의한지각변동예고,1
1067,2012-07-24,셀트리온램시마제품허가로실적호조전망현대證,1
1068,2012-07-24,셀트리온램시마국내시판허가획득매수현대證,2
1069,2012-07-24,셀트리온바이오시밀러상업매출본격화신영,1
1070,2012-07-24,특징주셀트리온바이오시밀러허가획득에연일↑,2
1071,2012-07-24,특징주셀트리온램시마시판허가에기대감,2
1072,2012-07-24,특징주셀트리온바이오시밀러기대감에이틀째상승,2
1073,2012-07-24,［특징주］셀트리온램시마국내시판허가획득소식에상승,2
1074,2012-07-24,종목Plus셀트리온램시마시판허가소식에강세,2
1075,2012-07-24,특징주셀트리온램시마제품허가에나흘째↑,2
1076,2012-07-24,셀트리온바이오시밀러매출본격화포스트기업은어디,1
1077,2012-07-24,셀트리온바이오시밀러매출본격화포스트기업은어디,1
1078,2012-07-24,특징주셀트리온바이오시밀러램시마허가에이틀째상승,1
1079,2012-07-24,셀트리온램시마효과에1강세,2
1080,2012-07-24,특징주셀트리온램시마국내시판허가획득으로고공행진,2
1081,2012-07-24,램시마시판허가셀트리온공매도족쇄벗을까,1
1082,2012-07-24,코스닥시황셀트리온23하락,0
1083,2012-07-24,사설바이오강국가능성보여준셀트리온,1
1084,2012-07-25,특징주셀트리온램시마효과소진이틀째약세,1
1085,2012-07-25,셀트리온램시마국내시판허가획득”,2
1086,2012-07-26,특징주셀트리온바이오시밀러허가에도3일째↓신저가,1
1087,2012-07-26,fn톡톡셀트리온3거래일째약세골드만삭스등외국계팔자”,0
1088,2012-07-26,특징주셀트리온외국계팔자세에2↓,1
1089,2012-07-26,종목Plus셀트리온소문에사고뉴스에팔아라시들,1
1090,2012-07-26,종목Plus셀트리온제약모회사하락세동조,0
1091,2012-07-26,셀트리온홀딩스셀트리온주식4만여주취득,1
1092,2012-07-26,건강한인생셀트리온단백질복제약혁신주도EU등100여국서판매준비,1
1093,2012-07-27,코스닥상승출발셀트리온서울반도체급반등,2
1094,2012-07-27,셀트리온급락에개미들만피눈물,0
1095,2012-07-27,코스닥마감3일만에460선회복셀트리온2넘게상승,2
1096,2012-07-29,마켓포인트코스닥주간외국인순매도1위셀트리온,2
1097,2012-07-29,마켓포인트코스닥주간개인순매수1위셀트리온,2
1098,2012-08-02,셀트리온홀딩스셀트리온제약지분051추가취득,1
1099,2012-08-06,CEOlounge바이오시밀러관절염치료제로퀀텀점프노리는서정진셀트리온회장이제야사기꾼소리면하게됐다,1
1100,2012-08-07,셀트리온2Q영업익전년比384증가,2
1101,2012-08-07,셀트리온2분기영업익441억전년비38↑,2
1102,2012-08-07,셀트리온2분기영업이익441억전년비384↑,2
1103,2012-08-07,셀트리온2Q영업익441억전년比384↑,2
1104,2012-08-07,셀트리온2분기영업이익441억여원,1
1105,2012-08-07,셀트리온2분기영업익441억전년동기比384↑,2
1106,2012-08-07,공시셀트리온2Q영업익441억원전년比3↑,2
1107,2012-08-07,공시셀트리온2분기영업익441억전년比3↑,2
1108,2012-08-07,셀트리온2Q영업익441억전년비38↑,2
1109,2012-08-07,공시셀트리온2분기영업이익384증가,2
1110,2012-08-07,셀트리온2분기영업익441억원작년比38↑,2
